article_id,title,user_id
1394.0,the nurse assignment problem data,1746
510.0,"this week in data science (may 30, 2017)",1998
43.0,deep learning with tensorflow course by big data university,1999
43.0,deep learning with tensorflow course by big data university,249
1024.0,using deep learning to reconstruct high-resolution audio,535
585.0,tidyverse practice: mapping large european cities,2000
1314.0,healthcare python streaming application demo,1890
1431.0,visualize car data with brunel,790
1351.0,model bike sharing data with spss,347
310.0,time series prediction using recurrent neural networks (lstms),686
1343.0,maximize oil company profits,23
1276.0,deploy your python model as a restful api,518
651.0,analyzing streaming data from kafka topics,1298
1172.0,"apache spark lab, part 3: machine learning",621
1364.0,predicting churn with the spss random tree algorithm,1487
1354.0,movie recommender system with spark machine learning,26
1055.0,access postgresql with python,754
1171.0,"apache spark lab, part 2: querying data",673
33.0,using brunel in ipython/jupyter notebooks,1375
288.0,"this week in data science (january 31, 2017)",681
813.0,generative adversarial networks (gans),925
43.0,deep learning with tensorflow course by big data university,1199
251.0,"8170    data science expert interview: dez blanchfield...
Name: title, dtype: object",1018
1429.0,use deep learning for image classification,235
315.0,neurally embedded emojis,204
1314.0,healthcare python streaming application demo,330
1158.0,airbnb data for analytics: washington d.c. reviews,111
600.0,access ibm analytics for apache spark from rstudio,948
116.0,practical tutorial on random forest and parameter tuning in r,1118
631.0,"this week in data science (january 17, 2017)",935
28.0,deep forest: towards an alternative to deep neural networks,334
213.0,modeling energy usage in new york city,1395
18.0,the greatest public datasets for ai – startup grind,323
1436.0,welcome to pixiedust,927
260.0,the machine learning database,1322
1394.0,the nurse assignment problem data,1127
1432.0,visualize data with the matplotlib library,1164
967.0,ml algorithm != learning machine,362
1165.0,analyze precipitation data,972
730.0,developing for the ibm streaming analytics service,1894
1157.0,airbnb data for analytics: washington d.c. listings,607
409.0,using github for project control in dsx,1486
18.0,the greatest public datasets for ai – startup grind,535
1336.0,learn basics about notebooks and apache spark,129
1305.0,gosales transactions for naive bayes model,1059
68.0,an introduction to scientific python (and a bit of the maths behind it) – numpy,693
477.0,markdown for jupyter notebooks cheatsheet,37
1422.0,use r dataframes & ibm watson natural language understanding,912
151.0,jupyter notebook tutorial,1132
1398.0,total population by country,315
193.0,spark 2.1 and job monitoring available in dsx,495
957.0,brunel interactive visualizations in jupyter notebooks,1062
1296.0,fortune 100 companies,2001
812.0,"machine learning exercises in python, part 1",23
1420.0,use apache systemml and spark for machine learning,873
57.0,transfer learning for flight delay prediction via variational autoencoders,1261
124.0,python machine learning: scikit-learn tutorial,296
965.0,data visualization playbook: revisiting the basics,1536
1314.0,healthcare python streaming application demo,2002
1334.0,international liquidity,988
1431.0,visualize car data with brunel,223
1431.0,visualize car data with brunel,395
986.0,r for data science,669
260.0,the machine learning database,926
379.0,data structures related to machine learning algorithms,844
1172.0,"apache spark lab, part 3: machine learning",974
32.0,a kaggler's guide to model stacking in practice,203
202.0,analyze open data sets using pandas in a python notebook,668
98.0,how to map usa rivers using ggplot2,1127
1398.0,total population by country,2003
1330.0,insights from new york car accident reports,1715
542.0,getting started with python,17
151.0,jupyter notebook tutorial,920
50.0,graph-based machine learning,1401
43.0,deep learning with tensorflow course by big data university,656
1047.0,a comparison of logistic regression and naive bayes ,687
1351.0,model bike sharing data with spss,203
1282.0,employed population by occupation and age,1233
268.0,sector correlations shiny app,687
1181.0,car performance data,1041
43.0,deep learning with tensorflow course by big data university,925
1172.0,"apache spark lab, part 3: machine learning",170
1429.0,use deep learning for image classification,1449
1170.0,"apache spark lab, part 1: basic concepts",1340
1047.0,a comparison of logistic regression and naive bayes ,1458
761.0,"variational auto-encoder for ""frey faces"" using keras",962
996.0,5 practical use cases of social network analytics: going beyond facebook and twitter,1882
1181.0,car performance data,23
98.0,how to map usa rivers using ggplot2,1263
1354.0,movie recommender system with spark machine learning,807
1286.0,environment statistics database - water,173
1354.0,movie recommender system with spark machine learning,242
1343.0,maximize oil company profits,381
1058.0,"agriculture, value added (% of gdp) by country",1051
1330.0,insights from new york car accident reports,1612
1164.0,analyze open data sets with pandas dataframes,669
1305.0,gosales transactions for naive bayes model,1886
1054.0,access mysql with r,184
1314.0,healthcare python streaming application demo,521
1330.0,insights from new york car accident reports,1256
1394.0,the nurse assignment problem data,121
1416.0,united states demographic measures: population and age,1018
508.0,data science in the cloud,1932
1364.0,predicting churn with the spss random tree algorithm,173
1337.0,life expectancy at birth by country in total years,1269
43.0,deep learning with tensorflow course by big data university,54
1429.0,use deep learning for image classification,733
1181.0,car performance data,1400
1377.0,roads paved as % of total roads by country,679
1354.0,movie recommender system with spark machine learning,1175
379.0,data structures related to machine learning algorithms,913
43.0,deep learning with tensorflow course by big data university,483
1343.0,maximize oil company profits,500
1282.0,employed population by occupation and age,978
268.0,sector correlations shiny app,896
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),950
194.0,data science for real-time streaming analytics,23
1053.0,access mysql with python,49
43.0,deep learning with tensorflow course by big data university,244
1293.0,finding optimal locations of new store using decision optimization,674
547.0,trust in data science,1246
240.0,spark 1.4 for rstudio,535
1164.0,analyze open data sets with pandas dataframes,1384
124.0,python machine learning: scikit-learn tutorial,319
692.0,15 page tutorial for r,46
1162.0,analyze energy consumption in buildings,409
1225.0,country statistics: health expenditures,730
40.0,ensemble learning to improve machine learning results,185
78.0,"this week in data science (may 16, 2017)",1071
795.0,"7292    a dramatic tour through python’s data visualiz...
Name: title, dtype: object",1913
1017.0,the pandas data analysis library,1508
1261.0,country statistics: telephones - mobile cellular,295
1397.0,"total employment, by economic activity (thousands)",1801
1170.0,"apache spark lab, part 1: basic concepts",1329
865.0,analyze traffic data from the city of san francisco,1436
1144.0,airbnb data for analytics: trentino calendar,765
1181.0,car performance data,1076
411.0,0 to life-changing app: new apache systemml api on spark shell,295
116.0,practical tutorial on random forest and parameter tuning in r,647
1364.0,predicting churn with the spss random tree algorithm,98
1365.0,primary school completion rate % of relevant age group by country,1002
1165.0,analyze precipitation data,26
57.0,transfer learning for flight delay prediction via variational autoencoders,403
865.0,analyze traffic data from the city of san francisco,825
1304.0,gosales transactions for logistic regression model,2004
57.0,transfer learning for flight delay prediction via variational autoencoders,765
1044.0,mapping points with folium,971
1364.0,predicting churn with the spss random tree algorithm,58
316.0,"leverage python, scikit, and text classification for behavioral profiling",168
1432.0,visualize data with the matplotlib library,28
1393.0,the nurse assignment problem,187
846.0,pearson correlation aggregation on sparksql,635
29.0,experience iot with coursera,420
1008.0,"2875    hugo larochelle's neural network & deep learni...
Name: title, dtype: object",959
1393.0,the nurse assignment problem,1182
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),937
